"ASV_hash","Station_1","Station_10","Station_11","Station_12","Station_14","Station_16","Station_17","Station_18","Station_2","Station_23","Station_3","Station_33","Station_35","Station_4","Station_5","Station_6","Station_7","Station_8","Station_9"
"0af462855793e68049baacdcadc4e1b1",381,0,101,0,0,0,0,0,1883,0,1159,0,0,2504,2734,15,0,0,0
"0b2e3ab59924212e04411e3d3909be10",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0b454a7fe53c5df8713248e09a0c32a9",65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0ba6dbda89d1e19b90037a7ac0ee6c4f",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0bcd4cff44e842e215a561b48c6c9463",8,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0
"0bd2e49490c2c51a5094fef0a3ac86e7",644,0,116,0,0,0,0,0,613,0,74,0,0,48,51,0,0,0,0
"0ca7a93f3d60ce78e49821244ee92c67",111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0cb6e231a548fffd7a26a3f1de86c6bb",52,0,0,0,0,0,0,0,159,0,188,0,0,125,233,0,0,0,0
"0cd72d56e67c52503daac03ef8952335",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0d22b7e4a1259d36db15ecf563f64057",65,0,15,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0
"0d7e7aa696e485b5e7fcef465dda8a6f",127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0d92a6d02cf6ce05171d27e1ec81a8be",143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0dc2b3326da65358072ef6e1f01191b2",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0e1e33b4a535112a91caf89516eadd81",22,0,23,0,0,0,0,0,79,0,1,0,0,1,0,0,0,0,0
"0e1ecf529a93e4ecf3288da68e9ab5dc",404,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0
"0e775fc1584ed21db02c44461c5e120e",115,6410,5510,5452,43551,9570,8103,23054,834,5449,15636,3387,16447,3580,4344,13163,9925,7785,6986
"0e80a784681f2dfe7b4eb664685e24bc",342,0,11,0,0,0,0,0,19,0,35,0,0,5,10,0,0,0,0
"0f9c516a82ac12504c4d599be2a2b0cc",107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10c55e340880ffbdba9cbd7d2a1e1572",771,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0
"11e53777cea1868be5fa000b92926f6b",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126eef49164e4f5ce17d28b00cee8b89",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1285267786486441d8e8c601f4e07b04",401,0,39,0,0,0,0,0,144,0,76,0,0,0,37,0,0,0,0
"12a3cf96fc26d7a05d767894b3dc9c94",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133be95fdaeff50bc0b2c28e8a8b46a2",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13464f6e80ba89bdf797b9a6508515de",228,0,0,0,0,0,0,0,208,0,109,0,0,111,45,0,0,0,0
"139aa2f5d5af6753d2a25c1c0bad5181",151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14e686d26a331cb38a93a3df90db212f",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14fecd5000cea1102ac7374fc576fdff",81,0,71,0,0,0,0,0,67,0,98,0,0,81,75,21,19,0,0
"157d1fb1cd45e8f2a9fa810f8bf5d5a3",281,0,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
"15949af7fbc59962388dce15963f9cec",349,0,75,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0
"15d1cf0e7ab434330e069473922627ca",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15d94350fca02777657e6cee8e45a3bd",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17cc95313d224e007f8fbceedb42180a",83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1816e09570f69294ef9acec1652a8455",3033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18d40d1f740b715bc06249d92d967e27",109,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
"18f3e4e0ecf67553e3bbfbeee94917f7",88,0,0,0,0,0,0,0,14,0,3,0,0,0,6,0,0,0,0
"1914aa84fc7f965e509b4302ae002c3e",2577,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
"196e0b89de042f59673604b7f94cbf16",865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19be82437bfa547714979a8520de6074",531,0,188,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0
"19cb8efe1c753483c2589c74c7822ed9",980,0,798,0,0,0,0,29,700,0,68,0,0,50,66,0,0,0,0
"1a17ad23f1338cea01a867faf5b25e4e",177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1aa7f3c682bf93e598d334b94a95337f",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1bbd13101f4fa098ec6f9a8ee6842ddf",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1bf86fa9f8390cda767993a8b0e1caa2",35,0,13,0,0,0,0,0,21,0,118,0,0,0,0,0,0,0,0
"1c19d6accf2e3081a4eedc3824bfb315",251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1c2db6bdf83c503d1c7a4f2ff92c2e5c",89,0,225,0,0,0,0,0,747,0,717,0,0,228,401,1030,212,12,0
"1c96e89d6f15aa726dbaea16346b8fbd",162,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0
"1ccbd275c735d4b045fed6750011842a",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1ce3b5c6d85ce967f8677e23e3e9b0be",2127,6260,6265,2731,21168,5051,4242,30609,4605,19156,12816,6258,19758,8013,8027,10472,10544,10295,8690
"1cf5129e2a90edc9f7cd6f27d9d5fdf1",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1da054f0de85f4f4f21d497b788ca7b3",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1e3b0f189a3e1769192db4777a5a2932",42,0,0,0,0,0,0,0,58,0,33,0,0,0,14,0,0,0,0
"1ef72a7827ffc8ca8d5c73eaeffce578",411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1efc0bcad8da641b3ff4115ce3084ca0",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1ff0bb48b9e58c5575e9f5fca6a9e4dc",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20c13ec448e4c4532fa01bed25ca4a4f",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212c1bbc6c90a7163851d788ff15435e",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2175c6d8c8fc8f365eb4aee26a74bbcf",181,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0
"21eff0d7c74001ed39af50a1c11bed55",27,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
"221d14b7cea8f20d54c1edeb2515fb02",116,0,72,0,0,0,0,0,60,0,150,0,0,135,52,0,0,0,0
"22de3bd1f6385584295392f8004e59e7",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23061ef128c8fc2c8b4830e179f9b9f6",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2345f92fe0d6205436147503bd11adad",2,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
"234e32785256a6771ae89b58316938a1",321,0,78,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0
"23702101727bbbb9c7cc24dfba4f5ec3",12,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
"23d74da301fb7a19ed99cdf1e4754af7",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24415ddc9cc2e1ac185f04d39ec5224a",111,0,120,0,0,0,0,0,70,0,128,0,0,0,0,22,0,0,0
"24e35dc7376c08954c121bd530382ebc",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2569fc58a228d0f281874635cc9955e1",584,0,711,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0
"25989d3d957be80b42783fdb44169ab5",2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"25df5330f15df5c0c9a08d793bddeaf4",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"261b64bbd82dafc2c39ad54e1d1a430f",39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26838dd611a27a4b7b6a4eab304574b9",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2690a04464a31574891166dde09583b5",118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"273b4698e201928f4e772795cc2ab459",79,0,0,0,0,0,0,0,183,0,395,0,0,157,80,0,0,0,0
"283d6941e1fab0c034ca6746adc86d38",47,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0
"284056dd9333bfb812d1b2bb79369200",110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2845635e890cb027aa0983281b71ec0b",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28dd736f102a22057a564e49423be712",70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292af12b9912f065627f54986218e392",26,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
"29338a3814d4366a5f575818b92e264a",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2983438e2b03eb1c22c5b4d99292e6cb",210,2,693,22,2,35,0,81,1129,22,1010,0,0,345,611,224,0,0,0
"2997f1920aefbb91632b549f2538b73b",46,320,3233,112,1166,546,797,10079,1508,8313,3990,1090,2280,4276,3248,1219,559,408,472
"29e147348364f25451b2729361ae568f",634,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0
"2a28739b3218cdd4c006bd5c39ceb124",70,0,0,0,0,0,0,0,157,0,0,0,0,0,0,14,0,0,0
"2a6f23c7f436ac5b4b65612374a1c666",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2a8ffe30d56bb83c84f03a46eeef705f",91,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
"2aa20a93683467ff232914ef16457c8c",2,0,0,0,0,0,0,0,55,0,247,0,0,117,124,32,0,0,0
"2af2670bdee517ce13cf5265c55b427c",181,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
"2b50fb6e93c0399699267dabdcf1e4c6",6,0,12,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"2b7cd9574edda19cbe5973a4428db74b",254,0,17,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0
"2c346d871b8d192b9320c73499acb8da",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2c7bffd0168777d0e53c65160ac840f0",107,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
"2c857d850ab6b3b8ef3b52ac10f27e77",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2cea3bbbd4a79f4e136a8a7e81ce2d81",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2d40b5a8fd069db4ab6a4c252d30358a",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2d8cba5cec43901c87ba68e644d3594b",82,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0
"2dbeb9e3b59e5bfd1c008959d535fd97",221,0,57,0,0,0,0,0,351,0,372,0,0,244,303,62,46,0,0
"2df12104fa8cbe7cce11a2a3bbc6b8a4",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2ea56ed824d7bcc265679e5d09b326af",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2ed34d5cd96fdd84b4c997239e7b9fb8",13,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0
"2f4e85f0d20f40f270a5ba14dfbacd7e",67,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0
"2fabe3b084d58c367567a2c2ae335b67",7,0,137,0,0,0,0,0,281,0,52,0,0,94,97,0,0,0,0
"2fc3023c4614b4ab6ddd3efb26ff45d7",74,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
"305fc39257991b09cd0b6dba4e479367",82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3113fca6e20644fd854a409b77f6f667",228,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0
"315cb56724619f962cb6258b10d758b3",64,0,0,0,0,0,0,0,581,0,769,0,0,430,346,6,0,0,0
"316bf0b346a540db197fd7c2ad414bdd",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31b86281a3eabcdd9bd4068f41475a48",392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31f18280654c3b734dc52067fad44df7",1,16,1321,0,0,0,0,0,186,0,572,0,0,165,244,223,55,63,5
"3360c3e3af6a630ae878dba84fe2a482",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3384ba91da25d5dea90761345fd454c2",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"339277019fe12bc3cac9b8895e27d5cc",294,0,0,0,0,0,0,48,63,0,73,0,0,55,183,86,88,40,0
"33ac9994bda7e6cbed1ab8b82ead82ba",86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"341a038b47004dc262bd34fc082788d5",3,22,62,32,50,50,99,209,0,0,0,0,284,0,0,47,30,2,45
"34c91299b6e654ff2fc48a928966b00e",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35267eadb52007f3dad186d6afc5176f",115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35427ee3c550d5b11384578617b3e9a3",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3625415cf7a46532d89a0c22a758fe37",51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36a60160b69ba7aa558df2826891e756",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37e3200afa24730f8730c14e4d120cbc",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39105f01b1601e09851cd6ca43ec5890",57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39a3ba38bf3e825d01b4774355a4f9c2",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39b8d6c763c23109579777c11467d37e",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3aaadcb0ef065612e2115aebc2702f01",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3ab84f850e66a7bd7d46498f6f49098b",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3ae791b0a9723bf867738759749f3dab",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3b7aaf2a4be14a87b97acf1c12b7d88a",78,0,67,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0
"3c6c0d855a5a6d22609dc929b06cdd74",93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3cfdad88bd95cd762979898255a65440",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3e1c5552fe3ef4c518b055ca0b7d1103",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3e3fd2ae1df1ac7a72e1f6954a7bd576",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3e72b8de860ab796bf7f5dde632be5c9",263,0,0,0,0,0,0,0,233,0,85,0,0,0,0,46,67,17,3
"3e8b0a1f4a6f4ac548d2555baf3ba224",104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3eb760e60f9536beecf2260e8065c645",51,15,226,102,0,0,25,56,64,0,886,0,79,95,33,509,132,0,0
"3ed0716ce3b1682931d23711cb7c371d",36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3f1892c2ec0ff430041d98b57a1b023d",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3f65021c30028db099308c05ccf870da",47,0,21,0,0,0,0,0,283,0,0,0,0,19,33,72,39,0,0
"3f906c956bfe2947b7244484f733ac7b",113,0,17,0,0,0,0,0,139,0,216,0,0,220,338,24,25,0,0
"3ff05def8d3510c7fe43bc715b975d8d",37,0,0,0,0,0,0,0,42,0,0,399,0,0,0,0,0,0,0
"401a67858704d406087efd35334e84e1",1344,3533,3114,2483,11598,4715,4618,9418,3036,3545,10329,2392,8034,4535,7267,5833,4961,4286,3571
"410544c0352a85903e2af57d5fce1e2a",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41a323a7e4df6f5d9072a54f6f9ee8b7",48,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
"41e3f54000c0006a8e693074f852b125",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42185dbfd5d1d856290d248b0f81f1cf",480,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"429c7f72292537ca076ee9fe459e3dcc",112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"430251079b9a25bf75d72acfcfbb7a3c",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"434533a9dda9da4eaec7e143e7541430",116,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
"4361498b7c5d4e36f3abb42186af7555",21,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"436d0db57f7123ca8d4d5f904463d414",85,0,29,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0
"436e8114fce3c50753c6d15d9c57aa20",139,0,0,0,0,0,0,0,1498,0,314,0,0,126,0,0,0,0,0
"43c811eee73713e92df41d5df808efb2",27,0,104,0,0,0,5,0,49,0,197,0,0,27,10,487,0,31,0
"44029e3c2e53b6229e58ff670619b0bd",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4452861d5e63eab1696a5d6548502b2f",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46d7ab2cb8605d17c9f6923967559726",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4759505670696cb45a89cd1e66fd27a6",90,0,24,0,0,0,0,0,0,0,0,0,0,68,17,0,0,0,0
"487da22a15f99a52855773e36f5d4c7e",46,0,218,0,0,0,0,0,36,0,40,0,0,0,0,0,0,0,0
"4a55e40c3bfb82e3c321117510e8307a",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4a6c2470d8e740a73a183c0038c28dae",392,0,53,0,0,0,0,0,309,0,72,0,0,0,0,0,15,0,0
"4b09b05db3c3fe60c30c70bfaeddb6a9",115,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0
"4c32116f21befa4144250e118cadf26e",111,0,0,0,0,0,0,121,13,0,0,0,0,39,0,4,10,0,0
"4c98812256ffc96bbc6a532d8078a80d",283,1518,1243,1043,3859,1492,1476,3160,608,762,2323,679,2563,1159,1734,1437,1669,1141,1350
"4cdbaf972408ea3dcf55c640fc4e2240",63,0,60,0,0,0,0,0,104,0,44,0,0,54,0,0,0,0,0
"4ced447e82e6932b54284844a06eff17",7,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0
"4d1ea175206cc7d4413821c9ea8e9df3",124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4d6a6650c0ad4ded45473291dfea69bb",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4e22c0a11e07b822bf1716a33afc6b12",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4e3245724ee7704d9506b06e80e6917d",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4e5d93d769194a8e7a0ea1c6c24cb770",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4ea1af466930b7b945c073dfbb1904b0",232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4f0a1da43587708fead8b6b236ee1864",17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
"4f171b2257a664ed7148e94ce05ad87c",174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500088ad502db12cf190a0d908640cf1",166,0,751,0,0,0,0,0,734,0,0,0,0,0,0,0,0,0,0
"50f08000865fe154f46663577357286b",28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"517cebd442faacd3893a1c22f1ca7b7d",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"517e57821fff49cbf0fe3fde07416754",79,0,42,0,0,0,0,0,395,0,929,0,0,367,660,127,21,0,0
"5186fd25233f2a6c6e262a072eace064",121,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0
"5194fde9c257ab610f2f70df732f3dc7",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51ac3491288a39cc4e77a8802515f5d6",8,0,0,0,0,0,0,0,278,0,362,0,0,410,370,94,66,13,0
"51cc5187a1d3c0b4e436331923fbc881",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51eecff7790e80cbbd6b104c9e2494ed",15,0,6,0,0,0,0,0,78,0,0,0,0,20,0,0,0,0,0
"524f645cf921d1ad2a3f6d0a4d625576",33,0,21,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0
"528c4b5931e0db2525bd41b575f25545",48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52c6a9e5622ba2ec01b8d01db30d4291",83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52d97df581b6fda1aa8bba96d437ff36",83,0,104,0,0,0,0,0,826,0,0,0,0,78,115,19,40,12,0
"52fe89c6343d39e8dca9651add2b780b",103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"531abeb510e182dfee85e6579c0ab60b",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53ab8b177f3b1f2b33bbfb5813e74be6",439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54556e5d1ae4fbec0d70869c307a80f0",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54d44f83430f4a9f22dd65b1fd22b972",88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5623a932ace577bbcad9b0f70414ad2a",135,0,2301,0,0,0,0,0,742,0,1236,0,0,1458,705,45,51,0,0
"56a7c2a4b7cc01adc8ebfe5069620913",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
