"ASV_hash","Station_1","Station_2","Station_3","Station_4","Station_5","Station_6","Station_7","Station_8"
"5b94ed3b600c5870a2207877dfe8b95d",40,37,24,0,0,0,0,0
"5cc1315cd03601d3e0081df60cac165d",162,0,0,0,0,0,0,0
"5d764972cc33d19ab8e8f3dba3a5bd87",4,0,0,0,0,0,0,0
"5d82d946704b45b9c4293e14beabf2b7",25,0,0,0,0,0,0,0
"5e4ba03402a627f3f60b77b68fdef427",2287,1341,321,0,0,0,0,0
"5f5a3968d5987541f5db868d323ded0f",18,0,0,0,0,0,0,0
"5f65d87ad5d03ee9410c2cde5f4e47f5",289,266,365,193,56,54,0,0
"5f7c52ad456a08cd750a5d1f866fed9d",501,119,7,0,0,0,0,0
"5fd0f9394fc42353697130f901116513",40,0,0,0,0,0,0,0
"6079e6028fdcd6b4abed6049c63f5c48",125,0,0,0,0,0,0,0
"6093b0503f624020649b2b37ad340eb8",938,190,0,0,0,0,0,0
"60be6831aa5d98c0c7fd09ee9a520789",56,0,0,0,0,0,0,0
"62018d6273a536a0a27fddc53cca06b1",29,0,0,0,0,0,0,0
"62893615d4a1b87e946608c8cbe7ad39",1609,1682,1045,689,127,164,0,0
"62b1b8196d5e181369d802e84bd9c5af",19,0,0,0,0,0,0,0
"63148adaa2c7805aa0d6e1da4750d404",54,85,0,0,0,0,0,0
"642f09ad579985240c155b81cd8c12ac",13,0,0,0,0,0,0,0
"648d6341762e326bc7a7e0a7a841f035",937,188,0,0,0,0,0,0
"6535f44f34ab933cad7265fa384ce933",1105,2331,4888,3740,890,395,114,41
"654dc88cca10f108ccd52768bb724d04",292,889,503,341,51,0,0,0
"657fb330f18734897fb9c62470533636",489,363,0,0,0,0,0,0
"659ed5c028a49ac18495504f2073e0bb",22,17,100,67,29,181,132,149
"663f890d4e46ece264277e2d425560ea",109,136,109,90,0,0,0,0
"66b9fda16b18fa9d4a1f770843665712",19,0,0,0,0,0,0,0
"67c6842685a8ef0d8d2e981f710266bd",193,0,0,0,0,0,0,0
"67cee74086efc6042b810d5a982b4715",16,4,1,0,0,0,0,0
"68065f22f452e51d5d5e8193edbb87e9",72,72,74,61,0,0,0,0
"688550e839137d4b55c6e4e7a98c82dc",38,75,58,91,38,0,68,22
"69111f24e487792a280f9bebc77124be",125,107,557,528,44,250,166,171
"69b8d8e62cef1f982d8eb2a6d18f1474",334,627,98,0,0,0,0,0
"6b083ce1913cfe6f579a75ad2a00dab0",24,0,0,0,0,0,0,0
"6b3587294aee13cd62683e92adc09320",122,311,18,0,0,0,0,0
"6b8dbac9a8c156b10677744663190664",10,0,0,0,0,0,0,0
"6b9dd64d080d53d989a8407d9806429e",519,200,543,279,0,159,942,2460
"6b9fd379ce93332edb255ec896aeb9e1",167,0,0,0,0,0,0,0
"6bb49c2f7f9d618b991d84e8882e9343",77,28,0,0,0,0,0,0
"6c76f21f2047fb584582c7ec3db382bf",179,132,85,0,0,0,51,127
"6ca963519d73907b4309d55554ffd58c",166,0,0,0,0,0,0,0
"6cb216a2d70512c0120ad996c102d797",214,0,0,0,0,0,0,0
"6d7ff7174dd9452ae154925540e10648",346,296,503,349,90,141,78,54
"6d9d094340b813d163fc00576b75f2da",268,0,69,78,0,0,0,0
"6db0789b6c327a2e7cc44290c9ebc9d4",17,17,0,0,7,0,0,0
"6de43f94401c774e62c915f5194478f2",247,0,0,0,0,0,0,0
"6e0abb8f40bb59ddb54555f67b6aadb4",15,0,0,0,0,0,0,0
"6e10d99f8af6fc534723da9df07032b3",99,0,0,0,0,0,0,0
"6e78443d9e2f5d5e528bb5fd4be23b49",178,0,0,0,0,0,0,0
"6e97b95b52c6f696e96e50851a9ca1d6",3,0,0,0,0,0,0,0
"6ebbe4e8470dd1cc8695d8102832f391",16,0,26,8,0,0,0,0
"6ec43e645ba50e5613e7ee7f8a99b589",11,0,0,0,0,0,0,0
"6f82e59c0d6e909e56b121ee0dab9df2",180,0,0,0,0,0,0,0
"6fcfcae4f6b79fc788eeebc4072a8157",21,0,0,0,0,0,0,0
"71ce4262e488ec93d6514c2052240954",108,0,0,0,0,0,0,0
"721d069082c6c3f62d51a2881346caa9",739,130,0,0,0,0,0,0
"72b35b1ab1cbe18b4c216b0daf65cfa0",54,0,0,0,0,0,0,0
"72dc857fcd3d6ec3dcc5dacb1b967741",79,113,0,0,0,0,0,0
"731e622b53ec6da5643012b49bd30d25",24,0,0,0,0,0,0,0
"733a1801eb5b01f49ee441b6832945b5",15,0,0,0,0,0,0,0
"74f07d291b63feebed3685633d21c8fc",12,0,0,0,0,0,0,0
"75806b3b6f7236b36a35cd1d98b83f8c",52,0,0,0,0,0,0,0
"763af1b81ed822cf0a7e1547530955a3",58,0,0,0,0,0,0,0
"773b0daaf1a3771e1f99e143c2ed9cac",86,0,0,0,0,0,0,0
"7754ed13172476d7727b67448fa2368c",21,13,49,27,0,9,19,10
"776f04c99effa9b3ffa4455e5ac7a646",406,958,43,0,0,0,0,0
"779ded1864e4abb2b762cb29b191cc85",46,102,183,125,0,0,0,0
"78c6314fe506fbff8f9dbe71fe01144c",25,0,0,0,0,0,0,0
"7990db6b9bdefc7890e834e16d5b9b42",226,127,99,42,0,0,0,0
"79e3ac10a2d72159ce7374eda836582d",118,286,55,0,0,0,0,0
"7a7ac40b08f9a40f905485296442337e",3178,1755,241,129,0,0,22,27
"7c27b8d058831e12255075a55e16a9c4",1257,77,0,0,0,0,0,0
"7c49cc94b800e0e63489184774ddc57c",9,0,0,0,0,0,0,0
"7d2940186aedfa5f9141f99ae2ae0bd2",13,0,0,0,0,0,0,0
"7e7b8df8f7d5ae8860fe077398e75a89",167,21,0,0,0,0,0,0
"7f89f20ae416404c2b7e8d80bb8bb657",44,0,0,0,0,0,0,0
"801391490415b961b137c615281017c2",123,144,213,307,176,155,11,449
"80162568d8261e0b34c19558cff8d324",3,0,0,0,0,0,0,0
"808b2516e9c53e2cbf539c40980d1ee1",325,16,0,0,0,0,0,0
"80ccd1daddbd731efcea1f748ba2db84",49,41,0,0,0,0,0,0
"810173562f8093a4ef5baed580015863",22,0,0,0,0,0,0,0
"81bacac464eb34e4e3a83af2b6042f80",69,39,13,10,0,0,0,0
"81e7d8f8843a16a20f0e7518365b2c12",65,0,0,0,0,0,0,0
"82a06386d4d51194c2e26ce0a5eb566a",32,0,24,11,0,9,0,0
"83a40ce34a8fcd084d0e3ba701f48878",12,0,0,0,0,0,0,0
"846848096fc1dc8d94f01139512f4baa",28,0,0,0,0,0,0,0
"848d1182645ca620239852d39d0492ba",9,7,0,0,0,0,0,0
"86530480755dfe880b5d14f086c75497",7,0,0,0,0,0,0,0
"86e11979447db480be6d0f783550c690",5,0,0,0,0,0,0,0
"874571387828381eef4e3630697c1805",358,0,0,0,0,0,0,0
"87fc66be524b4ae1ad08793300bc4ac3",21,21,0,0,0,0,0,0
"8841d8d2a0997942c18d424a6a8fd289",1,0,0,0,0,0,0,0
"8b4c570fa6845d1f814a734c834e152e",24,3,0,0,0,0,0,0
"8c1275fa64c0baa00c5a77d22be70599",11,18,0,0,0,0,0,0
"8c2e4004c4ef2c6d8f533820dc7dd9aa",22,0,0,0,0,0,0,0
"8c7146307628fdf05429ceed76135848",479,1586,3857,2380,865,1685,2361,2824
"8caf011ca3807d8125032732918a3785",76,61,12,21,0,0,0,0
"8d861474f88da7973f330449fc7456ab",12,0,0,0,0,0,0,0
"8f74e4cc2d6d6dc1df50371bff74264f",14,98,344,350,113,182,70,0
"8fc1645732920cabdfe414d2f4869ac6",5,0,0,0,0,0,0,0
"93f7d49d27620750d03d49cdf152c61b",38,8,0,0,0,0,0,0
"94f222781dae77d265c798b17b6aa8d8",330,250,139,119,36,46,36,31
"95a9fd9ac996c5b3d1819fbec0ab847b",27,0,0,0,0,0,0,0
"95d18ebd0ba1d05d3de5e090fbc6d494",68,0,0,0,0,0,0,0
"975dd7d72eb3f2dc7f82be76b0b8e8de",75,0,0,0,0,0,0,0
"97d4db3c43714c33690eb3eb92820bad",1471,2926,287,0,0,0,0,0
"985ae4450479d82eede714d50f15631d",541,0,0,0,0,0,0,0
"98747227cd8c0fa69789f7de543264e4",6,0,0,0,0,0,0,0
"99aa8ea7e4b238f3f04572e1d31c295c",86,0,0,0,0,0,0,0
"99ecb1c55997e44709065edf087bd910",78,0,0,0,0,0,0,0
"9a30a14876f6b3b2b21bab639d083601",33,0,0,0,0,0,0,0
"9a8148945eecd7cee992f7ffc3df9822",24,4,12,15,17,20,15,0
"9adcffca436947acdcb3c186b0dee0bb",218,51,0,0,0,0,0,0
"9b329b17c00af97bf9deff112e30ca96",54,0,67,0,0,0,0,0
"9b42a5f9dc6650a1f4390fb75544fbad",123,0,0,0,0,0,0,0
"9cf76ec04d4edb7641de43b14e2f7c62",170,0,0,0,0,0,0,0
"9d406f9e9db2ac7db0635b519783d286",199,0,0,0,0,0,0,0
"9dfcf5b0fb61e33c5d5077be6bdabb2f",17,0,10,0,0,0,11,0
"9e17bf5dabf6bb71c9a1d60be770e663",611,285,11,0,0,0,0,0
"9fe8ee1a577549902e19064b96d7c269",302,241,27,0,0,0,0,0
"a115d0175dd644a5031e3cd94fbee74e",18,0,0,0,0,0,0,0
"a268729a5cf50ee4ee13168a1a867a35",11,0,0,0,0,0,0,0
"a2be8080eb04e1c951ed7f7f90d429b4",553,323,0,0,0,0,0,0
"a3f36d584d96758f94587f35233e14f1",269,88,144,82,10,0,45,18
"a58b7c391aa57a3ef881268f88457d70",64,143,48,0,0,0,0,0
"a71901a538b45ed2b3a17498160963a4",274,278,475,410,144,197,124,0
"a731dc1281934a734537c386e67dfeca",147,0,0,0,0,0,0,0
"a8d087221dbe7e57f766713a2f2e910e",130,182,0,0,0,0,0,0
"a8dac9b441470f3e8f296fb8fd99a1b7",15,0,0,0,0,0,0,0
"a8dc26c5b5822d0b35c3dfdab54bfa99",47,0,0,0,0,0,0,0
"a940d94d45a4fc023286a13dff7de50d",161,90,0,0,0,0,0,0
"a9ec22d45dec06e06f2dac700b9f8e3a",291,0,0,0,0,0,0,0
"aa65d8d4274ce228d8e7c650168d5689",31,0,0,0,0,0,0,0
"abbbe4740b1ef7f74e9d3d25d9a82e02",122,5,0,0,0,0,0,0
"ac863ad4e273dee1ee0b05753557f42d",190,64,0,0,0,0,0,0
"ac9f56eb5dbfc3dc6b168fc73fc6c34c",1358,791,3720,5388,1907,2623,771,209
"accfdd467939ad1a17970aea9f13e983",21,19,0,0,0,0,0,0
"ad206f8e7ccbca811ede313efafa18e3",29,0,0,0,0,0,0,0
"ae73b77f8bde15b64fcd13a24d70f3bd",81,0,0,0,0,0,0,0
"af221dfa5b6c65292b9eaacdbeae6b0e",1912,0,0,0,0,0,0,0
"af8c048bc24adb5cbb40a6c941f686bb",8,0,20,0,0,0,0,0
"afea42651688a65bf9837598d3838d95",117,52,16,33,0,0,0,0
"b058e3bd5a591636bf48d102424f2055",9,0,0,0,0,0,0,0
"b071b87e52eae99dafd6af445b3d5809",109,0,37,0,0,0,0,0
"b08177a4095dc00559280db6014c9cd5",19,0,0,0,0,0,0,0
"b16278ab810050fb945eddf50fa45926",35,0,0,0,0,0,0,0
"b1fecd4a49483e40e6454d4bb82138ac",98,0,0,0,0,0,0,0
"b32230f64a8ab7615b0f2f0bb5a532fe",590,1442,135,52,11,0,0,0
"b403bfff02167e881fa702eb167be0ee",4563,4593,3788,3176,177,66,0,0
"b43028c70c0f374f5c18bb2e6d3c7287",1161,644,289,0,0,0,0,0
"b563a70ccb41df75ac47e04b6fc8d603",31,0,0,0,0,0,0,0
"b66d5c67cfbb28a0253ecaed8a2c8fed",5,0,0,0,0,0,0,0
"b7339a6887f5854c2156fb4b27be2ab6",90,0,0,0,0,0,0,0
"b76428ecb4a0eaa0ec83227a9297bd66",8,0,0,0,13,0,0,0
"b8bb9acc65aeb1dc365e4dbb6ce4dca1",35,0,0,0,0,73,0,4
"b8f3b83dcde2248285c759fffa652e95",14,19,198,266,73,0,0,0
"b9be3c70556d237c9ecde5ac911643c0",76,57,0,0,0,0,0,0
"bbb42dea9e3dd117eeb07d7eb1770031",900,494,158,54,0,0,0,0
"bbd6cda1a74b232860118a569dcfb5b6",68,0,0,0,0,0,0,0
"bc072464636c70ecef8e50037e7f32ba",32,0,76,0,0,0,0,0
"bc3feec3617fc35b268e91a29142f8c9",1169,1613,4011,4115,876,1976,2598,1840
"bcdb61c897d859cb4a79a74f2bb09683",249,262,474,350,59,129,84,0
"bd1acc8433c9d5a93f22dcba76db225d",109,0,0,0,0,0,0,0
"bde6554e946eb2246d3a5834c17b08a1",64,97,0,0,0,0,0,0
"bdf18e8980906003f3978e5ee578c9ea",1674,386,0,0,0,0,0,0
"beac6b4a56157692d9f60e64a02fb6eb",1,0,0,0,0,0,0,0
"bf38d0be3b96770fa7b4037d7878893c",91,0,0,0,0,0,0,0
"bf6ce79755f6152000245be5bff6afe1",24,0,0,0,0,0,0,0
"bf86e9a4eae6060b3501f1445badf3cc",8,0,0,0,0,0,0,0
"bfd4555e289d8d8bb64d9e855e1575da",14,42,38,33,0,0,0,0
"c06f0bf3c1e8ae5fcbfc0882bb5a41c4",1793,623,47,0,0,0,0,0
"c0d375843b4126dbf571af631c4dcf88",14,0,0,0,0,0,0,0
"c186f70657ebb9036e398a6cc94601c9",16,0,0,0,0,0,0,0
"c1ac7dbbbf9b0fed7fb530a0aba49f2a",6,14,0,0,0,0,0,0
"c1e30d868ea3423007952adf2c72e73e",14,0,0,0,0,0,0,0
"c20bf1f0bf48b2401fe79042b9cce3e9",66,0,0,0,0,0,0,0
"c2659bbc59821395c53f9cb223b326a9",28,0,0,0,0,0,0,0
"c34c76a21b7eb8e469009ba1b0cbdb01",100,0,0,0,0,0,0,0
"c497da3b39f30aceede6bec3b03cd100",9812,15449,20076,18113,3434,9499,11310,12132
"c4b31746875f450c74d3c54b6b34d3e9",11,0,0,0,0,0,0,0
"c60f22acafac62a83fb5c769ffc9fdb3",104,0,0,0,0,0,0,0
"c6da8d229e105e4b21c111523572cc65",3,0,0,0,4,0,0,0
"c6fad676497181646fee398fb30a9579",4,86,56,0,0,0,0,0
"cb1f7f367e2f9227fdac0a609a84056d",21,33,47,27,0,0,0,0
"cc540b266492e97781e3b77f7aded4e5",49,0,62,0,0,0,10,0
"cea020e86ce44c31c357b7ca42d0f58a",53,26,0,0,0,0,0,0
"cee889365e1b895f400c06a353ce2ad0",243,258,74,38,0,0,0,0
"cf2360beb67a6abc58f468d2106d2aa0",732,1321,554,321,61,32,0,0
"d07c90dfdbe1dc95ab62394184a1389a",53,35,0,0,0,0,0,0
"d0b5c17f487e0343cd177bd491e25c41",1223,1695,1929,1543,384,1063,1179,1177
"d0ec7f2a454ed03efee8ed04dd78614b",756,0,0,0,0,0,0,0
"d15e347b5c43fef3059ab6657ccee358",7,0,0,0,0,0,0,0
"d1f0ea6a7da5ae03d53db99003f752eb",9,0,0,0,0,0,0,0
"d20a697d789ecec263fad520a434909e",399,499,177,107,0,0,0,0
"d3f904c89fe4ebb73b13e028a5574924",31,153,951,553,294,562,1281,1278
"d4c5235ce3a3a006b3273a302ed7101e",7,0,0,0,0,0,0,0
"d52e4387ff249e9a441a4c90270240d6",59,43,43,18,0,0,4,0
"d5c1ad8e61fbfb400185080e0d03064e",3,0,0,0,0,0,0,0
"d5c7ef3f21279707b9836dfe508d0c50",276,93,0,0,0,0,0,0
"d5ec4482321893a0e962b38eb496f573",14,0,0,0,0,0,0,0
"d6aaff396465842cd688450869d2668f",40,0,0,0,0,0,0,0
"d6ceff488067e49114f15ec63b54a53a",31,0,0,0,0,0,0,0
"d6d0efe7afe017b01011965352aeb7a9",35,14,2,0,0,0,0,0
"d782c14064048e32bac292d4bfa9516d",112,0,0,0,0,0,0,0
"d7c0f45e479cdc60a36e56e66dd7b899",22,0,0,0,0,0,0,0
"d863bc6a2fa6a8a93787e45a6abe3304",22,103,84,145,49,18,21,0
"d892225d416152f1ca9c4c5a9aaa3be8",65,0,0,0,0,0,0,0
"d8c804ab1eff630864831e81073fd17e",64,0,0,0,0,0,0,0
"d8cd306348b2b0395fbeb54d6440ccef",114,0,0,0,0,0,0,0
"d99ea2afa59b049f463d9626672f889a",892,246,118,0,0,0,0,0
"d9a10a91cf2763dca7051270dfbc11db",271,321,398,165,41,110,130,83
"d9c6cd9d18c6b028aca06351c997b9f5",15,0,0,0,0,0,0,0
"da0a85b5ea3d56600563dffb18e61edd",26,0,0,0,0,0,0,0
"db0e38d061ca6141c8e75420de8e97e3",8,0,0,0,0,0,0,0
"db4b245323ecf07bc08b3c41c8e8eca2",990,1262,604,357,0,0,0,0
"dce1c4c4fd288a57a10814ddc762cf58",470,324,377,329,71,218,174,148
"dd9996e88a9fd0fd703899af44e3c9d5",481,0,0,0,0,0,0,0
"e00966b6215446fd5be9d74c7e1e5c8c",447,210,0,0,0,0,0,0
"e4869f5c193aaa4d6afe7ccbb702569f",180,94,49,70,0,0,0,0
"e5417c9544c6b8ade4ca3e333b8e9249",9,11,77,62,23,0,19,34
