"ASV_hash","Station_1","Station_10","Station_11","Station_12","Station_14","Station_15","Station_16","Station_17","Station_18","Station_2","Station_3","Station_4","Station_5","Station_6","Station_7","Station_8","Station_9"
"98c0ec4925a1f730a7b79128c60e3a40",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"98d07e77065c2b2f4506413a8c292dfc",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"997172ca75d0b1373dd5c07828ae714f",84,110,125.5,59,32.5,49,0,0,0,0,0,0,22,0,0,0,115.5
"9a03e6df821544b4e519fd3b955bdc4d",96.5,0,0,0,0,0,0,59.5,192,188.5,273,21,0,0,0,0,0
"9b13d6d55aead6213551f3ca1b0393ce",15,0,0,0,12.5,0,0,0,0,0,0,11,0,0,66,0,8
"9bb07208da4d8114c715d9cefe018151",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9e82a9286dbb35dd88c5e8d1d65edde1",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9f50e8d0b6de5bc68ca71a201636c342",7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"9f52918c3be8f3d935f25ea29619de49",10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
"9f5ff9c49256b4f1430dcb4324ef505c",24.5,0,0,0,0,0,0,0,16,0,7,14,0,13,161.5,0,0
"9ffe2eb5c3ddbc6b8aff5a089124f16f",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a0efe1662b0b68ddaa92df12f2ec6232",13,0,0,0,0,0,39.5,0,10.5,0,11,0,0,6,0,0,0
"a13a83c720671f27e5f9c142207458b7",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a2471ce57c05bdf3f5f7b3d1270b6446",7,67.5,0,198.5,0,0,0,0,23,46.5,0,72,212.5,0,0,0,0
"a253b862cf7791c9c2bb94e865b775b9",53.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a28ddde40cb9fac545378d99dc7cb855",10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5
"a377d24b132f6316c1ed3f18ba4ae372",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a4016b1d5715a0235552b430ccee05b0",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a40faaeb51e5084ce873e7647bea599d",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a4bbf321b62347b786db54851177ca16",124.5,26.5,238.5,131.5,61.5,0,0,18.5,41.5,92.5,82,57.5,34,0,0,37,319
"a5345d7680e02e651bc60478ba492087",235.5,0,0,0,0,0,0,103.5,0,0,1274,0,0,0,0,0,0
"a59cc42d97a8c37ca13e37e8d2ba5a90",51,0,0,31.5,0,0,0,0,62,51.5,59,23,0,0,0,0,0
"a5c09106f3e5395b5459db433f077429",4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
"a6605e5556d272af5f138c56eee47ddd",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a7b63e70974ba8dde08df97c6e5e9794",7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"a84d1ecd79880c796c3d76b46fac8679",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a85b37aacae9fd1390aded496e5be3f0",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"aa12f3dc71e0b3591bd56a848d591406",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ab651204c9be3f15748f1984dbe8a539",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ac49d5f417a627e237c1df37b73d2d58",101.5,80.5,314.25,620.5,65,48,46,32,44.5,159,107.5,77,117,37,1576.66666666667,85.5,309
"ac89e08eb7fd801cb422a9759fe9c896",3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"ad30d9245798712a26bed67404b9500f",17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ae59713f8a524d7f8ff2c084976290b6",78,0,0,0,0,0,0,0,0,15,23,26,0,0,0,0,0
"ae8cd4a4bb563809d15a32e79e0d6454",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"afc98b648f5ac17fc54d1d079a506790",9,48,0,0,0,0,0,0,0,0,26.5,0,0,0,0,0,131
"b2c11ed6507509a475fbb57da7c36b48",46,0,26,9,32.5,23,0,0,25,0,18.5,29.5,0,0,0,0,0
"b384b008c08c2b0d027d8b5c4aefa0e7",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b401b4e45a19e0da9cf0303087704948",67,0,0,0,0,0,0,71,94.5,0,407.5,190.5,0,0,0,0,0
"b4577d1964d684d7ac20193e52985ed9",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b51ea50689a381207ab13fe65020f888",24,0,5,0,0,0,0,0,0,28,0,0,0,0,184,0,0
"b544531bcd1b9e8a081f690a294f99fe",27.5,0,0,0,0,0,0,36,0,0,43,0,0,0,0,0,0
"b54ef9df20dbb54da1cf11de767421ec",40,0,0,0,0,0,0,0,4,28,205,0,0,0,0,0,0
"b63c5978f6ac0495e7509ffe6e7b85f7",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b651b5004bec37059fb69f621d03ef3d",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b69c1a8078328fcdd1e8a944730833a8",139.5,0,0,0,0,0,0,0,0,0,42.5,0,0,0,0,0,0
"b6aea8f2f15a242d50940ccd3b51c12a",134,0,0,0,0,24,0,0,11,0,46,32,0,0,0,0,13
"b7be204f0f45165e657c46f5b2077779",112.5,0,0,0,0,0,0,0,51.5,0,57.5,59,0,0,48,56,139.5
"b7e4bebbece98404066108f8b344c905",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b9ba99a5bb00a3d3fd4ec4a475aa6e25",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b9d0260e182d32e82cb2793eb7b8325d",163,0,0,0,0,0,0,170.5,181,131,179.5,0,0,0,158.666666666667,86,0
"bc63b40ded854a385d47328f0a82a814",20,0,0,0,0,0,256,63,27,141.5,130.5,268,0,0,0,0,0
"bc6d45fd6973799c377809000ac5d077",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bcb173f55e1eee008bf2078da9ad9b59",46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"be5740430be7eb3a4ed02fd86391ffa7",7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bf2089e58694d1f74ad9ed383d511cef",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bf8477e8457a091227bd8e03fa9c9eb9",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bf9900cf5b288563c3ba985e130d413c",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bf9f69e5878f5c99f7f93e0192512db1",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c0ccf0745c14a2300b8c54376b469d1d",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c104ba5a3c3ed119dbab8240b1ba1972",476.5,0,0,218.5,173,0,0,0,0,0,336,413,0,148.5,979,317,139
"c377c90eab696336326e7b5f2e61f687",22,0,0,0,0,0,0,0,14,0,0,0,0,2,12,8,0
"c440c62c20f7debd97bdce441f9b9b23",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c4de1111d220e8f31e5f94e925e69a13",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c53ab31caf99cb5c529d0374d5f37969",41,0,0,0,0,20,138,14.5,0,0,0,27,5,123,378.5,192,0
"c70c27ea1aa3bd36cf7d1c6f3e6964f7",22.5,0,0,0,23,20,0,0,0,26,0,10.5,0,0,0,0,0
"c7620f5c2a5be80f20bfe63f43567af4",8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"c7d72be7609822d8e2ed6199db564410",5.5,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,5
"c945c3770129cc35508880b42d87c6d3",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c9ebab0df31f33b8cd0039e6714e6037",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cbab111de8d072e62e59e05b16d5765b",18,0,0,0,0,0,0,87.5,45,27,0,0,0,25.5,27.5,86.5,67
"cbe118d890182b418f23d6eb1148c369",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cbfa9681c192a722733a7fa1c830bd9f",40.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ccb8f6bf4e3fad374275c5ac843f7ccb",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cd9fd5cdb2f23727acc8440cac28712f",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ce7c99731fbfee9cdb1672a725fa86e0",18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ceb316f58c09ac3e9f02ae311b154338",13,12,0,424,0,0,0,0,23,0,21.5,23,315.5,0,0,0,0
"ceb889c66994ac8c8526bed76e4037ba",42,0,0,0,0,0,0,9,0,0,6,0,0,0,0,0,0
"d103a1c315f3b504365f67c78624cd24",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d1591bb4ef556671e3981ce2fb776c35",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d18da868e1fd24d64eb4002cd28f3f4c",25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d1c4302d1cd231618bbe86c737653a9a",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d21f2acdbb77d393da16ed6cccfaf853",3,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,11,5
"d39a1a5ac15e598528d94dc92f9c64b7",13,0,59,54.5,12,8.5,14,23.5,0,19,20,31,0,21.5,19.5,51.5,0
"d639ac7ede548706f3c85204b29b3f13",28,0,0,0,0,0,21.5,6,16,11,13,16.5,0,0,0,9,0
"d785eb8d3d09abebed4af1c7a7e7d1be",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d89239f383fce138b41f1bc7bf214d3b",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d893bc809eb60710abf2b39f44a0e7ab",3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"d9e951259e80af6ba5e5afa122d77e2c",38,0,0,0,0,0,0,60,0,0,20,0,0,0,0,0,0
"d9f27cbc087ce40b936dc7de4fc1ddd6",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"da7860c2a58e2a1c4695228366a86244",89,81,471.75,112,115,70,192,34,86,64.5,72.5,66,67,67,37.5,222,95.5
"dad64e8378f0afe565c235e21f5db16e",9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"db09974e31e7956791044d2191ea6960",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"db73a4f0bfafb1802af3f27cab791a47",25,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
"dbe1f7e0a375842aa56f962fc5c71f72",4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"dc7a2caf1b761b17cbd869c02f679867",12.5,376,163.25,487.5,67.5,20,48.5,0,30,0,17,16,87,5,0,0,616
"dd9b8827075b37fdf5bcdd8bb4800517",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"dda3e4a016984437578f8e87c0f3bdf2",24.5,0,0,0,0,0,0,0,50,73,20.5,0,0,0,0,0,0
"ddea9f8ffe90cc150c111eaeb2025a8d",279,0,0,0,0,0,0,76,68,204,615,0,0,0,55.5,0,0
"de9b46501d422c73943ee767af83ad7c",8.5,0,0,0,0,0,14,5,6,0,16,4,0,0,72,0,15.5
"df94c2c0577e0373ca3907be825ce445",12,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0
"e0de13c6bede6616c8966eb55de4074d",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e0f23e75e52a44fa10ee5cc106b18033",25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e10fa26722a90e3c0d974af8e8b1f305",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e135ebf6ae27e33818dafcc1e348fa94",38,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
"e1bce7e01914aa475a42b57be97e3114",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e2618bd324abae522134ac831ad3efca",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e28f99524595f80f4ac9a80f2c7cc849",40,0,0,0,0,0,64,84,17,0,0,44.5,0,0,0,0,0
"e2af50578c79c607453e0493024ceccf",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e359d1798059f769514be2615c1b09e0",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e506b48038ffde9b60ca5224b3e873ed",46,0,0,0,0,10,0,0,20.5,0,0,15,0,10,35,26,0
"e62df60b3470a0adf7c91a445cebdc06",23,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,0
"e6b538ddf40f27ffbd4ce3bb808cb35e",18,29,51,121.5,36.5,15,0,0,42,0,0,47.5,75.5,0,0,0,71.5
"e7d8e5a01f7ba103cb0e5e94d89409cc",890,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0
"e844a31fb806ae1f804a9b34cc9a2bc3",57,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,28.5
"e88ea605dde49a2de64e73d38f156a04",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e89584be60038bc98e6d40534acd68a1",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e95409a8a2974c4863431778fa8be8ee",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"e9bd4e5965c9a7d715b92560c86788c6",11,0,0,18.5,0,11,0,0,21,0,13,6,0,4.5,35.5,9,19.5
"ea63fb6b734cfe8adab283bfa75d1522",5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ea9c4452c893caad2db9dd41f3be52e1",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eae5624cbf26e2d824e510530dc9f6a1",30.5,0,0,0,0,0,74.5,0,0,0,0,0,0,0,0,0,0
"eb669812f086499ece7476fad14b5116",5.5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"ecc92e9719b2e479f8e14d906d494197",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ece9be43c9e9420c53c6c8fc8e8b67d8",6,0,0,0,0,0,0,0,0,16,17.5,0,0,0,0,0,0
"ed04ae5965dcef44cc1418f638e74664",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f07ca3c966c7917a358e48e80e9a6307",18,0,0,0,0,10,16,0,0,0,0,0,0,0,0,0,0
"f100143757c1e470072a773425a62847",125,0,50,0,0,0,0,0,0,0,0,71.5,0,0,0,0,118
"f27e85db87674db6cbaca3ca9cfae4a7",9,0,0,0,0,0,0,0,0,0,10,36,0,0,0,0,0
"f2fe0325e4db8f4f9bb057bd185591bd",14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f3c32b4103539ea2928ba2912fb464c7",9,0,0,0,34.5,26,25.5,0,0,0,0,32.5,0,0,0,0,0
"f45675e0e2c25f2722b9bd78875c2f2d",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f55ff00ea1ec100570744bff389c8e3a",5,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0
"f5e4c2e5657ef7bdd6e651f4cac9484c",5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"f637945039871b98daddcccca9728dda",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f67a493da03e27ba53146e5bbdfc6856",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f76164959d7392124a5896d160a02c30",6.5,0,0,0,16,17,0,0,21,40,36.5,25,0,0,0,0,0
"f7713a06cd06169674192130bed85501",54.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f7eab39cc23a527acd3ee71b91c794d2",31.5,0,0,0,0,0,30,59,29,14.5,22.5,20,0,0,0,0,0
"f916128f58313c523cf554a71283ec45",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f922f41ac3a9202a0d67485231a3b008",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"f9c5107c50ab43996e917b184807e598",20,0,0,0,0,0,19,0,0,0,0,43.5,0,0,0,25.5,0
"faac420bc8b91477179ab6dc0cd33bd0",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"fba42672d7f7ff81749800c7548ed4d2",11,0,30.5,0,40,18.5,0,0,0,0,19,0,0,0,0,0,36
"fbd3a78821a28b7d96b55cc74bc70c8e",7,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,33
"fc3642efcc1ad80187fd56078f686b5d",40,0,0,0,0,0,190,128.5,0,0,0,76.5,0,0,0,72.5,0
"fc46fef1a46ab993a1274d73b5a75409",16.5,0,48.25,0,0,26,0,0,5,0,0,12,0,0,421.5,14.5,334.5
"fd36f3b3cbb6732a7ab2c80407902165",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0146cc2995e570cfc551a030fcd5db2f",0,33.5,71,38.5,31.5,6,0,0,0,0,0,0,0,0,0,0,0
"045ce209f6bbe3f29b451abb7d56b3ef",0,6,0,29.5,0,28.5,25,0,0,0,0,0,170.5,0,22.6666666666667,0,0
"07b6c7087719bae79b90c29be25be827",0,52,411.5,798,0,0,0,0,0,0,0,0,117,0,0,0,0
"0940f54df9bc45ab44f5515b05b4682f",0,66.5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0ca99f008c746bd8427d8594b82360dd",0,156,56.5,92,0,34,0,28,38.5,0,18,0,63.5,0,0,0,58
"0eb57e817edd63a35c068fe70402331f",0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0f1aa17b87ff033aa2b20f4811fd429d",0,3,0,6,0,0,0,0,0,0,0,0,0,0,30.5,0,0
"1010e1095686a74cafd103903ffe201b",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138d56ee5b8dcfa5cd0d8bda4f29e40f",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150917fe2a6ff08375094f753427c4ce",0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1617de1f1e4d743474a4343051c4769f",0,201,10.5,0,5,0,0,0,0,0,0,0,0,0,0,0,21
"1a4417c7e055810790ab2c0cdf8a9821",0,1121,1317,2322,83.5,485.5,82,0,0,0,0,210,430.5,23,816,277,219.5
"2103d47eb972e09e56ce313418f80dd2",0,90.5,849.5,191.5,73.5,25.5,0,0,0,0,0,0,69.5,0,20,0,873
"2457307ad3a1cf3fe1319db4ab06b0e0",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25406317b88e6e66c2cb3caa4a12b955",0,111.5,386.5,166,35.5,35.5,9,0,0,0,0,0,235.5,0,6,0,170.5
"281933943319516d6db694e31590fd8b",0,4,7,0,0,0,0,0,0,0,16,0,0,0,0,0,0
"28209dde0465b0a5ef778281a5a64193",0,45,83.75,157.5,0,0,0,0,0,0,0,0,26,0,1259.5,18.5,404.5
"2a28c79e3c7aebd1df735cde2ad0d029",0,123,109,62.5,41,50,668,59.5,0,96,15,41.5,0,0,0,78,40
"2d33f7bb6f8cd56d75c1dde41e611652",0,10,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0
"2f80f1c151db817fe820f5c835c3de50",0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31e626f7190375d37cc5d8c557f1f052",0,21.5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
"36086bc5f7095b66f504b0927aa2bb49",0,67,0,0,0,0,0,0,0,0,0,0,0,16,1791,13,40
"386b38e57d74f98caa570e143f79e578",0,7,75.5,0,0,0,0,0,0,0,0,0,0,24,72,65.5,191.5
"3aa668f3a8e9d46992c94ffac721764f",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3aab8fcf9b96c606200833675816787f",0,56.5,2298.5,28,24,0,13.5,0,0,0,0,0,56.5,10578,22397,5679.5,1488
"3c6e20f190c3e7b4a68c781829d01bb4",0,31.5,92,0,0,0,0,0,0,0,0,0,0,13,0,0,207.5
"3d184307b76b6a0f387d98e31efdfaa0",0,63.5,72.3333333333333,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"3ec46acaf4d6b46e4eebadea52565688",0,78.5,90.25,27,0,0,0,0,0,0,0,0,0,0,814.5,4,24.5
"40a60273f9d47f5fb3718eb1746011ae",0,23,0,26,0,0,0,0,0,0,0,0,8,0,0,0,0
"43ac75084ccc3a5b6e05193f6dd3f90b",0,71,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4e9ea57e61d0ab2f59dd0d73755dc047",0,40.5,123.25,15.5,0,0,0,0,0,0,0,0,0,30.5,0,54.5,392
"54abf20edeea07f7ee872d7722e23ee5",0,9.5,35,25,0,0,0,0,0,0,0,0,0,0,0,0,126
"5a50db3ba62f4494d2d94d409bea5d40",0,26,151,55.5,22,0,13,0,0,0,0,0,0,0,268,22,671.5
"5af346e74fbf1a67cd3107b6458398d4",0,60,61.5,30.5,53,36,665.5,0,0,0,0,39.5,24,34.5,0,22,0
"5bd1493433b8bd4b4baad8040e1734c6",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5d0667ae0a56458a73126fc18fbc2f58",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5f768e8e10875950588c6a325e1368fa",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60234db3c7e78672ebd8274a0dbc92ab",0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"648a4ff8493dda10a162d20f04e6da72",0,68.5,93,54,40,59,33,0,15,0,0,0,147.5,0,0,0,0
"650ed0c47a92d173d5bee0aa54f272ed",0,70.5,0,127,0,0,0,0,0,0,0,0,140,0,254,0,31
"65438b2eb4236163ca9903b50391ee6d",0,16,0,8,0,0,0,0,0,0,0,0,0,0,0,0,47.5
"67c8fe129dc0c0330a768e651f7aefe9",0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68cf3dd77ce24ed5355f3c8e187b4aa5",0,1153,44.25,126,0,0,7,0,0,0,0,0,21,60,167,221.5,10
"75b87064bb773baa150bd4943cbc31ef",0,18,18.6666666666667,48.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"76cbec2c803ea41a0f2f54bd7d562971",0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7c9aa24c34aa733440e454f2fbc7dbde",0,217,192.5,77,0,0,0,0,0,0,0,3,104.5,0,0,0,9
"7cd009e35137c7f8cd7ce4d992a104d2",0,76.5,112.5,164.5,46.5,0,0,0,0,0,0,0,0,0,0,0,0
"7f5b6ad9550fece0d36780f06277f1b4",0,24,231.25,0,67,0,0,0,0,0,0,0,0,25,170,0,211
"8352291ade8292a4d1fe163637b09745",0,5,0,11,0,14,0,0,0,0,0,0,0,0,0,0,0
"83e44ce5d550de494025ca9215e0ee25",0,545.5,317.5,222,276.5,313.5,1409.5,0,0,0,0,0,236,1189.5,320.5,2177.5,111.5
"878bf546270ee1e9b2325770039cab68",0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"88b84791d3f1b43f7d57e59590e128d5",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8d3cfffbc0464d2c7e25b81d6fc5e14d",0,105,53.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8eb6923d2c73f86444038a4fe083e834",0,268.5,5,360,0,0,0,0,0,0,0,0,268,0,0,0,0
"8f0992dc4d260d95a597090fb4388d27",0,14,0,47,0,0,0,0,0,0,0,0,0,0,0,0,12.5
"8fda8678d48d20b3b6fd188753beea83",0,3,66,0,10,0,0,0,0,0,0,0,0,0,0,0,56
"9086bc956542d0c177e7c3d424e5d5e1",0,125.5,118.75,132,44,35.5,163,0,0,0,0,0,88.5,0,34.5,38,207.5
"93b2591efcfeb5943e636b7b72976261",0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"95c7605ed17c06c46c5949ccb8ebfd59",0,6,16,96,0,0,0,0,21,0,0,0,0,0,0,0,0
"9815fd3d29279ac26c3e09247ba8fe6e",0,53.5,0,0,0,0,0,0,0,0,0,0,0,0,472,0,5
"98894fc4a811398a27e2e6ede8e589fc",0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"998534417be4ae369ad105e4da59f420",0,3.5,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"9ab81458119ae6e9096870cf4d23dc94",0,117,0,74,0,72,362,0,0,0,0,0,77.5,75.5,0,0,0
"9cdfee7cf61e6c944f01867ae80bc556",0,29,0,64,0,0,0,0,0,0,0,0,0,0,0,0,118.5
"9d4b2569ff19d42d155b090cd40fe348",0,16,16,9.5,0,0,0,0,0,0,0,0,0,0,5,0,0
"9e6ca1f695da65da0db91b1223400279",0,39.5,0,0,0,15,0,0,0,0,0,0,0,0,0,13,0
"9ff71a3e37e29485857cc9bbf0ea34a2",0,93.5,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"a70a2403e33f620b49adfa2c11199c10",0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"a83b9e80ff224a6a8d4aff7379415189",0,78,0,1318.5,0,0,0,0,0,0,0,0,95,243,457.333333333333,61,0
"af9088b3d5b88b2ba93773bc662ac623",0,16,20.5,0,131,32.5,237.5,0,0,0,0,19,0,0,0,0,0
"b2deef5c080ddec2630ee1ff8623047d",0,14.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5
"b62d22cf751eda91430f98b599fc7315",0,24.5,107.75,17,12,0,0,0,0,0,0,0,0,2514,1429.5,1486.5,1050
"ba92ae0df7e48da7b60afb3bd5566e86",0,53,0,48.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"be6b994db809ae4298eeb54ad7636d9d",0,39,0,0,35.5,49,727.5,84,0,0,0,85,24.5,0,0,37,43.5
"bf00fed5122450d9feaa3d814564b58f",0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c14306a4bbcdcebd9efd3ae741bd2374",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c576a078bc584bc588ea599460dfdaa5",0,126,193.5,162.5,0,0,0,0,8.5,0,0,0,25.5,0,35.3333333333334,4.5,500
"c74d2c2309188c7c2ab9651713d8051f",0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cac9b9d420765137d59d7c955fc297ed",0,508.5,15.6666666666667,46.5,0,0,0,0,0,0,0,0,44,0,0,0,0
"cc1cef5a9c354cef435a9675dcc7e647",0,104.5,145,180,126.5,78,28.5,0,0,0,0,0,56,25,0,29.5,365
"d0d683c1f0b5a2000c44ec9e28ecaa55",0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25
"d3cf8c093d37b4cea79b3bbdb6148209",0,65.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d3f966aa35ce2c576cb4a80179e2c39a",0,23.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d6b7292fcda616cbfb89958f90414ad9",0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d7e374a56167c670dcc5c570fa9935df",0,38.5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16
