"ASV_hash","Station_11","Station_117","Station_125","Station_135","Station_145","Station_162","Station_193","Station_199","Station_32","Station_45","Station_91"
"281d438fc8f49763ed63ad2f3b2e847e",7,0,0,0,0,0,0,0,0,0,0
"288477f962c42170e1f9ed4c1ee1fa73",6,0,0,0,0,0,0,0,9,0,0
"2bd78d319605af225f3fe23f65b7a4f6",180,40,0,82,0,38,96,56,42,32,0
"2cfb443629925691a9fbdedee5a57a70",46,0,0,0,0,0,0,0,0,0,0
"2ea446964c8c52ab261270ab2a66bcbf",330,0,0,0,0,0,0,0,352,328,0
"30c614adb3174bfe00e0d441dc685826",11,0,0,0,0,0,0,0,0,0,0
"31c52f0a42c61e039b6ef91d09b1b3e9",3,0,0,0,0,0,0,0,0,0,0
"331b6c71c2854a33eba9fd30c59ddd4f",85,0,0,0,0,0,0,0,0,0,0
"3409068e569e48b64954c6c72ccaa9f1",3,0,0,0,0,0,0,0,0,0,0
"34b6f7c1003eb4363342ce48a4fa9a95",45,0,0,0,0,0,0,0,0,0,0
"34df589cd82ebf8de35409c5ecccaebf",7,0,0,0,0,0,0,0,0,0,0
"34f7f816bc2727cd33f0d5946c25c1f2",132,0,0,0,0,0,0,0,10,0,0
"34fa86c8cf3258ce7bbc2a687e7232bd",733,0,0,0,0,0,0,0,0,0,0
"35696adde1f40aa7c726d87c5ab27444",5,0,0,0,0,0,0,0,0,0,0
"357ae8f9c76907428a7ea58d7abaed95",7,0,0,0,26,13,66,0,21,0,0
"35e25962f46ad22967b9c39ef31da11a",465,0,0,0,0,0,0,0,1607,0,0
"3843a3c36b2f6ad2496588d0fdc7d106",20,0,0,0,0,0,0,0,0,0,0
"38cc1e7622df1baef9eca7f09dd3e875",257,0,0,0,0,0,0,0,473,724,0
"398bc4bed58b1799b573fe03a554862a",107,130,0,0,0,0,48,40,268,36,0
"3b8a762ca0f8eb813bee055bd3d5848c",1212,0,0,0,0,0,0,0,209,0,0
"3b9ec88c8ae9ebf9ffc5b725bd3b7430",14,0,0,0,0,0,0,0,0,0,0
"3dc67c899286f572040f42e38ab8c909",40,0,0,0,0,0,0,0,0,0,0
"3f52f39230531c5ddcc3dd258bb41435",325,0,0,0,0,0,0,0,0,0,0
"3fcaaed2b5a111323b33ec8b1263cd39",115,0,0,0,0,0,0,0,0,0,0
"42f645698fa2a9f0c961ef3df271300a",24,0,0,0,0,0,0,0,145,30,0
"44056fa9628121e8fb06fb9f5559bf81",17,0,0,0,0,0,0,0,0,0,0
"44a5635b7c9337c8cabbfc9664699d84",42,0,0,0,0,0,0,0,0,0,0
"45f28a9547c7a9ca7165bef2fbb18abd",21,0,0,0,0,0,0,0,7,0,0
"494e14f54f49792cd32919349d2ce358",206,0,0,0,0,0,0,0,0,0,0
"497fb1a291bccd8fb819fcf8d963112a",28,0,0,0,0,0,0,0,0,0,0
"4bfda8864fd6d412156dedf8574a44b2",32,0,0,0,0,0,0,0,0,0,0
"4c673a45f16b18646e1f32e51c9cb7a6",9,0,0,0,0,0,0,0,0,0,0
"4d6afe22c83b60e6fd0aad9ba717206e",26,0,0,0,0,0,0,0,0,0,0
"520a6f483a96c8a689f70e5d9efd099f",128,0,0,0,0,0,0,0,14,0,0
"56bd6deda1cd22657cb632ed8c1e966d",125,0,0,0,0,0,0,0,48,9,0
"59f9d13e825b5aaa2c57bbfa77819433",16,4,0,0,15,7,0,0,0,0,0
"5b65fdc3ca50faa77bbd4fa5523f910a",4,0,0,0,0,0,0,0,0,0,0
"5c968b591f71b4be67166dca8a40ba12",9,0,2,0,6,0,5,13,0,0,0
"5d81e3f4934a6c4f6da1b7da1db30360",8,0,0,0,0,0,0,0,16,15,0
"5dba210f0efc93bff636faeb68f9b764",17,0,0,0,0,0,0,0,0,0,0
"5de4e288fdd389445351b8be26f86043",5,0,0,0,0,0,0,0,0,0,0
"5f1d48b8ee0517a42a1c1970585fd6f1",30,0,0,0,0,0,0,0,69,0,0
"5f2405be697d7f325d00daae18c44f6f",42,0,0,0,0,0,0,0,22,0,0
"60abc6253c988628071901d267696f5c",43,0,0,0,0,0,0,0,13,0,0
"62550518d4badb5b0fefdebdd516667a",53,0,0,0,0,0,0,0,0,0,0
"6324ab2ab97c97d0c8761e54cdd9b2b3",13,0,0,0,0,0,0,0,5,0,0
"6548efdc8303f7de90da35fbf70a01b2",73,0,0,0,0,0,0,0,0,0,0
"68f841a1b55050cac0aa876449e34215",4,0,0,0,0,0,0,0,0,0,0
"69f94b7bfce09c52839e1b14a8fcd785",17,0,0,0,0,0,0,0,0,0,0
"6fa5f47e1be8ddbd57f821eb5d1183e0",13,0,0,0,0,0,0,0,0,0,0
"70ba0be45b90b1e0b50efcc4391a6969",8,0,0,0,0,0,0,0,21,0,0
"71172176d4c894d2d24dff58ebd41c19",11,0,0,0,0,0,0,0,0,0,0
"73bc594489539172bf0833533023e769",7,0,0,0,0,0,0,0,0,0,0
"750e754e92dbdcd70dc8808b6236ac3a",11,0,0,0,0,0,0,0,6,64,0
"786ecddb109286e3414ef32d83653ca2",24,0,0,0,0,0,0,0,0,0,0
"792979e10fbcd9c83e263b878ae82c71",7,0,0,0,0,0,0,0,0,0,0
"799a318db31839cad58cf7930a96720b",4,0,0,0,0,0,0,0,0,0,0
"7eb588db1a0777abd0bcab9a540b5012",438,0,0,0,0,0,0,0,0,0,0
"80801be172b96353539db0fa3a33f9c2",6,0,0,0,0,0,0,0,5,0,0
"83789ea3549f7fd5e1759f85e0073ceb",164,0,0,0,0,0,0,0,76,16,0
"83cc83abc163819e5304601f1a18a98e",70,0,0,0,0,0,0,0,13,0,0
"8421ccf254981e8ff31f2885ebf701a3",29,0,0,0,0,0,0,0,0,0,0
"84a72294ca38752e4d6ea06821677605",93,0,0,0,0,0,0,0,0,0,0
"8512b82b250479482d725fa47416c9f0",15,0,0,0,0,0,0,0,0,0,0
"871a96d60d30aa408ea523ebf1f1bc16",47,0,0,0,0,0,0,0,0,0,0
"87e58544f75dbdcd752d527976661ca7",29,0,0,0,0,0,0,0,0,0,0
"895e7519cdf24bac0e114d49134add32",1518,0,0,0,0,0,0,0,57,0,0
"8a686a712769cc1a6480a2ff61407ed7",21,0,0,0,0,0,0,0,110,0,0
"8baa6b18415223f32dd527241c5ef059",84,0,0,0,0,0,0,0,73,0,0
"8cfb49caf0650c3520efd851dfc29c02",77,0,0,0,0,0,0,0,0,0,0
"8e86aabf58056b624414424f0a86f97e",38,0,0,0,0,0,0,0,4,0,0
"9053b62695f18b3f250170276df130ed",34,0,0,0,0,0,0,0,38,0,0
"9211a2f113125ff64cd2414d0b280813",7,0,0,0,0,0,0,0,0,0,0
"948fec247dbf40cfb5915d71e925cb01",2,0,0,0,0,0,0,0,0,0,0
"949c4b655f2472c2e55f3b31655b5dad",24,0,0,0,0,0,0,0,26,0,0
"95338517d1dff8a78f9a686261c67b0f",57,0,0,0,0,0,0,0,0,0,0
"959d79d8b8e06a04a3c63570ed602ff4",41,0,0,0,0,0,0,0,15,0,0
"96d61ae34fa2dc23690babb7c36b43e3",3,0,0,0,0,0,0,0,0,0,0
"990a2d1870a15ceff5dafb5ae6a2a051",6,0,0,0,0,0,0,0,0,0,0
"997172ca75d0b1373dd5c07828ae714f",35,0,0,0,0,0,0,0,0,0,0
"9a2aac3f8cf45ce11b3805ebed68dce3",5,0,0,0,0,0,0,0,0,0,0
"9de581e5558d4d3352f3685834f55dc8",10,0,0,0,0,0,0,0,0,0,0
"9e678bf06c9add0af64fdbff82d6f2d9",11,0,0,0,0,0,0,0,0,0,0
"9e7cdd16d373b3db326fee621bb5a1fd",83,0,0,0,0,0,0,0,27,3,0
"9fa7106b2544c803053d452b2066c468",12,0,0,0,0,0,0,0,15,0,0
"a1f54ecb90b2959f7025f22e462b8f53",6,0,0,0,0,0,0,0,0,0,0
"a2baa07810395c436b259df735471e17",3,0,0,0,0,0,0,0,0,0,0
"a30e9d69317b80d299592e17c04d347a",10,0,0,0,0,0,0,0,0,0,0
"a70a92f49b21117beb92a0224dae01d9",27,0,0,0,0,0,0,0,15,0,0
"a866da18343f2eb6f780293347222d03",3943,0,0,0,0,0,0,0,771,96,0
"a975061cf204b25ddeb269ee79e8fa6b",24,0,0,0,0,0,0,0,0,58,0
"a99eec10e9f7abfb9219078d2b792b78",9,0,0,0,0,0,0,0,0,0,0
"abb4f2e0d9b8c80efb5eff31badde960",64,0,0,0,0,0,0,0,30,3,0
"afe2a9125e3916824716d2c736cdcf7f",8,0,0,0,0,0,0,0,45,19,0
"aff9f8f033cb2774e375660c3f336d6a",37,0,0,0,0,0,0,0,0,0,0
"b23e5b54646df2e7e2c93d797bc764c2",2,0,0,0,0,0,0,0,52,0,0
"b61c03c27365fdbb5b0950589a291af9",6,0,0,0,0,0,0,0,0,0,0
"b7f0be8a6458f7c6fe28f332cb3b0d59",27,0,0,0,0,0,0,0,0,0,0
"bb50eead310a55f13e4230fabb9f0340",47,0,0,0,0,0,0,0,19,0,0
"bd72b7bacb9c63ae0e4efe9ee489eb08",53,0,0,0,0,0,0,0,68,5,0
"bdba27253a29b1dacb6ac6a8a1ca61c6",11,0,0,0,0,0,0,0,0,0,0
"be285122a3c40c3947bf2e9ad5d1973a",24,0,0,0,0,0,0,0,0,0,0
"be6622fd8aad3e85adb6d2fb863d2755",26,0,0,0,0,0,0,0,34,0,0
"bf36896c17263dc0635c30bb7c2d498a",3,0,0,0,0,0,0,0,0,0,0
"c002ce52708260fc536e8f4bfba78ee4",4,0,0,0,0,0,0,0,0,0,0
"c104ba5a3c3ed119dbab8240b1ba1972",645,0,0,0,211,0,0,189,188,292,0
"c18dd3794bd4f041047e8b88a308d667",4,0,0,0,0,0,0,0,7,0,0
"c2b7762c304c4120e0e37403c19704ce",111,0,0,0,0,0,0,0,204,149,0
"c34906f561c8a780ae8377d3c7608b4f",100,0,0,0,0,0,0,0,0,0,0
"c6c9d0eddea4f44ffe34999ab204c32e",28,0,0,0,0,0,0,0,57,0,0
"c76af96d472aac3700471667508331e5",63,0,0,0,0,0,0,0,0,0,0
"cac9b9d420765137d59d7c955fc297ed",27,0,0,0,0,0,0,0,58,0,0
"cacd0c46be98ed7fb5a1cfccdbaab498",26,0,0,0,0,0,0,0,0,0,0
"cb6cb823433eac6d42654ae25235c95f",58,0,12,0,51,0,36,0,150,127,0
"ccda40a1549737b8482dc128f282beeb",28,0,0,0,0,0,0,0,0,0,0
"d4a6dfb358463e3dcb18b9c0bc791620",16,0,0,0,0,0,0,0,50,0,0
"d4c16eae53c1ac6be21bd33a7def010b",408,0,0,0,0,0,0,0,87,0,0
"d4ead7b5bbb671f887d67c2502ad42c6",92,0,0,0,0,0,0,0,15,0,0
"d773e94552df875a1aee4878ca43d71c",7,0,0,0,0,0,0,0,0,0,0
"d838f79424bcb1824d32380be4d2852d",343,0,0,0,0,0,0,0,0,0,0
"d9006814132bf1872b02cef52b2872d9",13,0,0,0,0,0,0,0,0,0,0
"d978cd0bf563da9044aa3c526dbf822c",476,0,0,0,0,0,0,0,0,0,0
"d9e6122d0022c2e9d1dda8c1f6bbee4e",57,0,0,0,0,0,0,0,19,14,0
"da384857e950fa724ce2615bb3496c3a",71,0,0,0,0,0,0,0,34,0,0
"dda723a155cb72a47728ed04f02a9bd0",425,0,0,0,0,0,0,0,89,0,0
"ddea9f8ffe90cc150c111eaeb2025a8d",700,0,0,160,0,183,0,53,297,0,0
"e135ebf6ae27e33818dafcc1e348fa94",158,0,0,0,0,0,0,0,29,0,0
"e31ffaabb3b14f015aad1e69a9aac991",8,0,0,0,0,0,0,0,0,0,0
"e5a8108f20979fbf9f7d2def60fff07e",6,0,0,0,0,0,0,0,17,0,0
"e62df60b3470a0adf7c91a445cebdc06",38,0,0,0,0,0,0,0,0,0,0
"e753174c73f2e20963ab24cdc18c8000",12,0,0,0,0,0,0,0,0,0,0
"e7ea820c1ced5b464f7e64af20c877d2",30,0,0,0,0,0,0,0,11,0,0
"e80127d5c332784522dd06cb2d323d9b",48,0,0,0,0,0,0,0,62,0,0
"ea2708fee94ad7f67da5ae2664522980",9,0,0,0,0,0,0,0,0,0,0
"ea38b33c9d401486736b68981bb28bce",10,0,0,0,0,0,0,0,0,0,0
"ecf14f4e5dcf2014f5200c03abadd726",48,0,0,0,0,0,0,0,49,0,0
"ed5fd352b3f0a5ea221fa867cc00e3cc",64,0,0,0,0,0,0,0,0,0,0
"eef499bee7188c52cf25d78bd7f73062",8,0,0,0,0,0,0,0,17,6,0
"f081226bb8c7fd1f54d312371445a8f7",3,0,0,0,0,0,0,0,13,6,0
"f0eea2f6a8c7bd8d5534a07454899aa4",87,0,0,0,0,0,0,0,0,0,0
"f23f172919c29c31c926760c24b1ea5d",20,0,0,0,0,0,0,0,0,0,0
"f50425b3be8ca23926cd53757399c441",188,0,0,0,0,0,0,0,4,0,0
"f525e504d61fdb2f6aea183cb1c39f78",1701,0,0,0,0,0,0,0,28,0,0
"f8ae2e457e8a9dd80f72eb07ce47fc4b",10,0,0,0,0,0,0,0,0,0,0
"f90b1bf6003dbc2415142f65842c5204",27,0,0,0,0,0,0,0,469,62,0
"fc3a54eb3508eed85957c21336e1070e",109,0,0,0,0,0,0,0,0,0,0
"fd2ab3c19bbbaf9070bfc43614f937e3",13,0,0,0,0,0,0,0,28,0,0
"fe92733e3f269247984034054260893a",11,0,0,0,0,0,0,0,0,0,0
"fee0fd7d306652bee01d47b539896659",116,0,0,0,0,0,0,0,0,0,0
"0021da5e24a76f1d7754222e977e2c4e",0,7,0,7,10,7,0,0,8,2,0
"00a50f999eb6e60c998d7af1c822ab16",0,5,0,5,0,0,0,0,0,0,0
"055ae88987890faf68df7ae2e85c58d9",0,27,0,0,0,0,0,58,0,0,0
"0ebdec2202da34a8ade87555cdd09408",0,7,0,0,0,0,0,0,0,0,0
"0fd17bf30a424dccf3c824373161d865",0,18,8,30,45,29,0,0,0,0,0
"12593fd88c6966286a558777e4d2018a",0,38,0,0,0,0,0,21,0,0,0
"1295abae17c38d0508e886d9c927c8d2",0,9,0,16,0,0,0,0,0,0,0
"1763013abf58682523843a8638ee027f",0,49,0,64,0,0,0,0,146,28,0
"181bb5cc19574116778d0f9d8b9093ed",0,4,0,0,0,0,0,0,0,0,0
"19640a53a55cebd96bfd0f2fd582a9aa",0,3,0,0,0,0,0,0,0,0,0
"1be372bcd0e2a4f6b10887cb9f0ce407",0,3,0,0,0,0,0,0,0,0,0
"1f73a462ffcd200dcc460e72be42d470",0,7,0,0,0,0,0,0,0,0,0
"260a412ffd0f8497f7762b1f7d83de72",0,5,0,0,0,0,4,0,0,0,0
"29c3c18058d4b876129946719362dbb2",0,3,0,0,2,2,0,0,0,0,0
"2e9e6e2d7df10c4861b5022b80aaa12f",0,5,0,3,0,0,11,0,0,0,0
"3233d64689b6f9179ab34abb389a3123",0,8,0,0,0,10,16,18,0,0,0
"37e40cae0a95829b7125ee0a51ab8a05",0,5,6,0,0,0,9,0,0,0,0
"3d85548917c2962311fa30679e9853b1",0,10,0,0,0,0,0,0,0,0,0
"3e07ddd2b5925deced3400dbaf3afe47",0,7,0,0,0,0,0,0,0,0,0
"402cc8859868dbc873686fdf6362fe3b",0,2,0,0,0,0,0,0,0,0,0
"415e1fb79c34ae000013018203b90d64",0,3,0,0,0,0,0,0,0,0,0
"428fdff16e960ac80c7adbea7cfd9ed2",0,37,3,3,5,18,0,0,0,0,0
"438112c1298f8a927a60ac034bef22d3",0,8,0,19,23,17,0,0,0,0,0
"44bb659751bdde92ee0351a4e9923a62",0,3,0,0,0,0,0,0,0,0,0
"471b17aa32ce3d03a8fb12570847e257",0,6,2,0,0,0,4,0,0,0,0
"52be0363725044efb179ad83a37dd5d5",0,4,0,0,0,0,0,0,0,0,0
"554173f75dd31213bbf59cd87dc4ab6a",0,11,0,3,8,13,0,0,0,0,0
"589da88d488689edb3af93ab0725c831",0,7,0,0,0,0,0,0,0,0,0
"5928aaf2fcb6a32c1e3f878cdca17fe6",0,22,16,7,0,105,46,0,0,0,0
"5ccca5834aa75dad9431bbd7fb080c26",0,2,0,0,0,0,0,0,0,0,0
"5db92f9ffa0ae5299422c610944db6db",0,23,0,34,0,42,17,0,0,0,0
"69d5e76a547453409f6d38913fd629c9",0,12,0,0,0,18,21,0,0,0,0
"6a0b9e7e416a14ff6192e1533471617d",0,5,0,12,0,0,0,0,0,0,0
"6d7fe285d7c38f5657ed922821cce45f",0,25,0,0,21,0,9,18,0,0,5
"750aa8ae079867edc31d5618f84c890b",0,35,24,41,0,28,0,0,0,69,17
"81401ef0de9f00bed5cf92526b9870e7",0,6,0,6,11,0,0,9,0,0,0
"815faa4c45870e0dec67577a2ca2d545",0,7,0,0,0,0,0,0,0,0,0
"826523ba7487f7aac76dc7e5631148ac",0,9,8,0,0,12,0,0,0,0,0
"86917e711bff0e57728f8dddc07f92e0",0,13,0,3,23,0,0,17,0,0,0
"8db334deaf486268e8010494b286f605",0,5,0,0,0,3,0,51,0,0,0
"963550282dbec203453a41a7b5ca96f8",0,16,0,3,0,0,0,0,21,0,0
"973d656acbfcaa9a45325de371c89a5d",0,80,149,0,82,95,89,61,0,0,0
"97568989e5c6dfdeb0c5cdf147818e59",0,12,66,0,0,239,255,12,99,0,0
"9cccb445962ff9938487aceebd339235",0,5,0,0,0,0,0,0,0,0,0
"9e6ca1f695da65da0db91b1223400279",0,2,6,6,6,0,14,0,0,0,0
"a15a00e12b5b222cdb90aafcc3c078b5",0,3,0,0,0,0,0,0,0,0,0
"a2471ce57c05bdf3f5f7b3d1270b6446",0,20,22,0,10,11,0,0,0,0,0
"a253b862cf7791c9c2bb94e865b775b9",0,9,0,17,0,10,0,22,0,0,0
"a3d95c3c1f3ec97dd9b78dfcfb905b5c",0,2,0,0,0,0,0,0,0,0,0
"a5345d7680e02e651bc60478ba492087",0,125,22,0,0,0,0,0,0,0,0
"a85b37aacae9fd1390aded496e5be3f0",0,9,0,0,0,0,0,4,0,0,0
"ae59713f8a524d7f8ff2c084976290b6",0,9,0,10,0,0,18,0,0,0,0
"b837f0fe0cec97ec768e44c19acbb269",0,3,0,0,0,0,0,0,0,0,0
"b9d0260e182d32e82cb2793eb7b8325d",0,50,34,0,18,49,140,0,0,0,0
"badcc2dff8b101cb0f1a8ecf39d80b82",0,72,0,0,0,0,0,0,0,0,0
"bc63b40ded854a385d47328f0a82a814",0,56,19,19,0,48,0,9,0,0,76
"bcda7f5999f4932e93ec8085b8079041",0,6,0,0,0,0,10,0,0,0,0
"bd212cedfae6fc28108e4b88db2de17e",0,2,7,0,0,0,0,0,0,0,0
"bdef40253b51de6e3a02a3c09cf28663",0,6,0,55,21,8,24,6,0,0,0
"c5601c628ab67abb00c488bbad1c3a10",0,12,0,0,0,0,0,0,0,0,0
"c5b464c409d81165a9ab36a1845f40b1",0,3,0,0,0,0,41,0,0,0,0
"c70c27ea1aa3bd36cf7d1c6f3e6964f7",0,12,11,25,25,0,33,25,0,0,0
"c9ebab0df31f33b8cd0039e6714e6037",0,7,0,6,0,0,0,0,0,0,0
"dd8cfc2696fdcf0859150946a7eded86",0,10,20,0,0,0,0,0,0,0,0
"dda3e4a016984437578f8e87c0f3bdf2",0,3,0,0,0,0,0,0,0,0,0
"e0ad181607edd982c54eed48ecfb82e2",0,7,0,3,0,0,0,0,0,0,0
"e0f23e75e52a44fa10ee5cc106b18033",0,13,0,0,3,0,0,13,0,0,0
"e2201a615fdc029f545952815b2f5c56",0,9,0,0,7,0,0,0,0,0,0
"e266ffede8fbdbbd00e6eae9f711a38d",0,6,0,24,0,16,0,28,54,0,0
"e27c72275a8a9410ea69fed4a91db529",0,8,0,0,0,0,0,0,0,0,0
"e2fd73ea5cd09b17038e730aeb3e23b9",0,4,0,0,0,6,0,0,0,0,0
"e7d8e5a01f7ba103cb0e5e94d89409cc",0,133,207,529,299,174,0,0,0,0,0
"f09fbcc6f812fd48b1b5c1dbdaccdc23",0,43,0,0,0,0,0,0,0,0,0
"f6657ea335de6325237d2330c1a66759",0,6,0,0,0,0,0,0,0,0,0
"f854c1d5ef3e034b45eebc11094e94d8",0,5,0,0,0,0,0,0,0,0,0
"fc3642efcc1ad80187fd56078f686b5d",0,22,0,34,0,0,0,22,0,0,34
"002655bcc605b9830640604859e7e989",0,0,18,0,0,0,0,0,0,0,0
"083c70f83515f06fb6c2300973650b80",0,0,5,0,0,0,0,0,0,0,0
"0b38f53e8849f9313ea6ce832087fc82",0,0,5,0,0,0,0,0,0,0,0
"12531edb01e8f87a9551369410364b4c",0,0,11,0,0,0,0,0,0,0,0
"1c0babc73d4debcbb447afe3af909294",0,0,132,0,0,0,0,0,0,0,0
"1d2de5577ac0226b8283af3f87c6742d",0,0,3,0,0,0,0,0,0,0,0
"1d3ede3e5edebe1d15eed78fc63e7105",0,0,23,0,0,0,0,0,0,0,0
"1ec443b170f2bbfc28e346436661ab35",0,0,6,0,0,0,0,0,0,0,0
"210b1dfb7e47db1e88f77e1a8fd62847",0,0,11,15,0,12,0,0,0,0,0
"24f371bdff27bfcb4273baebac62a585",0,0,5,0,0,0,0,0,0,0,0
"289ad5c58063d28e35d4c17c69802d1e",0,0,12,0,0,0,0,0,0,6,0
"307d6d2dbe577a43e4d473d36464cb4f",0,0,236,0,0,0,0,0,0,0,0
"344831fd8c69c59da694840524a4e281",0,0,4,5,0,0,3,0,0,0,0
"35903b149f5b1a46cefb808d3d5b747a",0,0,2,0,0,0,0,0,0,0,0
"36302dafd7ed1fd6d9a97ba81d5eecf3",0,0,7,22,21,14,54,22,0,0,0
"3aa269999723ab805822458ca947f482",0,0,34,0,0,0,0,0,0,96,0
"3aeae72c1d12f0d152bbd104cf7ed031",0,0,18,40,0,6,0,0,0,0,0
"3f7614f2da2c08e79a5a7fdd0dc0fcdf",0,0,37,21,0,27,41,32,0,0,0
"452dfc144a9f7e25394e998e0f4b896e",0,0,3,0,0,0,0,7,0,0,4
"4693e17dcd58ebd31e79f8b8dd62b3dc",0,0,12,0,0,0,0,0,0,0,0
"507e2ceecc64a8c7228389112277be69",0,0,2,0,0,6,27,0,0,0,0
"5193844f437c6233c03be5a0317df08c",0,0,17,86,0,0,77,9,0,0,0
"532981624dd80f78294d2f7d3671a5ed",0,0,11,0,0,20,0,0,0,0,0
"60342963986fece9c4bb15943689beb7",0,0,26,0,0,0,44,0,0,0,0
"639d81b230a868c11c06de587ab6c33a",0,0,7,0,0,0,0,0,0,0,0
"698e16e4a677de5ecabbd84f56a6534c",0,0,3,0,0,0,0,0,0,0,0
"6a6e51178c26e32f983e1778511b62f4",0,0,12,0,0,0,0,0,0,0,2
"6e6be6969262c3b1a3539abf4a5ce41e",0,0,93,147,0,0,0,0,0,0,0
"6f84b0aec309fd50ec0102d60d2dba28",0,0,14,0,0,0,11,0,0,0,0
"6fde1ccd5981a2d7770660abc9e8fa19",0,0,8,22,9,25,141,34,0,0,0
"739d252e0830d66d071ff8b3f2054d82",0,0,48,22,33,30,0,0,0,0,0
"8039e0880ef1a50dbabe19b6b7397ca7",0,0,34,0,34,40,0,0,0,0,0
"822dba2dd6d27c1c01f59adbe53d9d74",0,0,5,0,0,0,0,0,0,0,0
"880324b404f4dd50e2af78ab81db1331",0,0,6,0,0,0,0,0,0,0,0
"919c3ee81d883d82f4b5b3f672b3bb76",0,0,35,0,0,0,28,0,0,0,0
"9a8a637a9d6830691a699f88d7a953f2",0,0,20,0,0,5,24,0,0,0,0
"9cd204b97eb84b98145930f67635ddc6",0,0,77,8,12,4,0,0,0,0,0
"a1478f5e2425ee98f1712a2e87f8381b",0,0,2,0,0,0,0,0,0,0,0
"a4bbf321b62347b786db54851177ca16",0,0,14,0,12,0,46,0,0,0,0
"acd51fd9416ea7c6ba44773304d8e6b5",0,0,9,0,0,0,0,0,0,0,0
"b10a29db9b643d7ac1088fdd6103f908",0,0,17,0,0,0,0,0,0,0,0
"b53f41f088e3a7b6f4e014dcf25c44e1",0,0,3,0,0,0,0,0,0,0,0
"b6651eef644677bc4b7437f9160f683e",0,0,32,0,0,0,0,0,0,0,0
"b6e7f2dca1c7c351df397e63a3a5f08f",0,0,10,13,0,0,0,0,4,3,0
